;instance;makespans;result;models;models_more;time_total;time_unsat
62;63_3_36_H.lp.out;[14274, 14227, 14220, 14131, 14124, 14100, 14086, 14056, 14049, 13969, 13678, 13658, 13622, 13560, 13472, 13257, 13135, 12656, 12618, 12590, 12536, 12518, 12496, 12487, 12346, 12199, 12109, 12105, 12055, 12021, 12016, 11691, 11483, 11448, 11402, 11387, 11314, 11244, 11134, 10984, 10970, 10954, 10944, 10929, 10732, 10716];FEASIBLE;46;True;299.977;0.0
63;64_3_20_H.lp.out;[6218, 6213, 6077, 6041, 6030, 5636, 5547, 5501, 5479, 5447, 5396, 5359, 5349, 5337, 5232, 5205, 5161, 5148, 5146];FEASIBLE;19;True;299.997;0.0
64;65_3_22_H.lp.out;[6825, 6822, 6801, 6777, 6736, 6725, 6565, 6542, 6399, 6218, 6142, 6136, 6133, 6132, 6130, 6056, 6044, 6042, 6024, 6022, 5942, 5879, 5811, 5760, 5703, 5671, 5589];FEASIBLE;27;True;299.994;0.0
65;66_3_31_H.lp.out;[10716, 10687, 10593, 10524, 10281, 10223, 10183, 9553, 8877, 8837, 8796, 8581, 8574, 8553, 8530, 8459, 8417, 8396, 8366, 8356, 8311, 7956, 7939, 7922, 7910, 7890, 7817, 7813, 7803, 7798, 7733, 7686, 7681, 7633, 7623, 7619, 7586, 7566, 7532, 7509, 7504, 7489, 7439];FEASIBLE;43;True;299.984;0.0
66;67_3_29_H.lp.out;[10068, 10008, 9935, 9803, 9799, 9723, 9720, 9662, 9551, 9532, 9259, 9210, 9209, 9175, 9155, 9141, 9107, 8674, 8604, 8591, 8553, 8517, 8510, 8496, 8461, 8449, 8439, 8381, 8370, 8328, 8307, 8291, 8217, 8169, 8168];FEASIBLE;35;True;299.99;0.0
67;68_3_48_H.lp.out;[17455, 17394, 16554, 16450, 16270, 16244, 16216, 16174, 16142, 15965, 15855, 15758, 15678, 15662, 15653, 15641, 15533, 15423];FEASIBLE;18;True;299.988;0.0
68;69_3_38_H.lp.out;[11863, 11846, 11841, 11808, 11804, 11792, 11748, 11673, 10777, 10716, 10481, 10287, 10224, 10070, 10060, 10056, 9954, 9861, 9813, 9725, 9645, 9533, 9531, 9478, 9462, 9363, 9275, 9267, 9118, 9056, 8981];FEASIBLE;31;True;299.983;0.0
69;70_3_28_H.lp.out;[12162, 12122, 11903, 11789, 11729, 11465, 11398, 10859, 10636, 10478, 10194, 10163, 10156, 10064, 9990, 9883, 9827, 9432, 9407, 9395, 9354, 9308, 9259, 9197, 9099, 8962];FEASIBLE;26;True;299.992;0.0
70;71_3_21_H.lp.out;[7280, 7163, 7137, 7127, 6677, 6674, 6628, 6586, 6568, 6562, 6538, 6494, 6457, 6446, 6408, 6211, 6210, 6182, 6105, 6098, 6050, 5918, 5869, 5838, 5811, 5791, 5700, 5685, 5674, 5661, 5531, 5437, 5348, 5248];FEASIBLE;34;True;299.993;0.0
71;72_3_19_H.lp.out;[6250, 6179, 6096, 6085, 5950, 5920, 5914, 5887, 5881, 5858, 5825, 5774, 5765, 5759, 5738, 5725, 5720, 5705, 5685, 5658, 5653, 5649, 5637, 5629, 5625, 5604];FEASIBLE;26;True;299.995;0.0
72;73_3_13_H.lp.out;[4178, 4177, 4144, 4126, 3833, 3786, 3754, 3657, 3555, 3530, 3519, 3456, 3449, 3355, 3347, 3290, 3273, 3264, 3255, 3246, 3237, 3202, 3177, 3175, 3162, 3148, 3139, 3133, 3115, 3091, 3069, 3044, 3042];FEASIBLE;33;True;299.997;0.0
73;74_3_6_H.lp.out;[1278];OPTIMAL;1;False;0.031;0.014
74;75_3_5_H.lp.out;[1216, 1149, 1122, 1066, 1065, 1049];OPTIMAL;6;False;0.014;0.001
75;76_3_35_H.lp.out;[12375, 12342, 12240, 11955, 11839, 11793, 11689, 11664, 11408, 11171, 11093, 11009, 10976, 10849, 10845, 10820, 10801, 10773, 10668, 10646, 10420, 10413, 10370, 10321, 10273, 10248, 10176, 10009, 9996, 9952, 9883, 9815, 9787, 9768, 9713, 9647, 9579];FEASIBLE;37;True;299.984;0.0
76;77_3_41_H.lp.out;[16689, 16637, 16603, 16597, 16590, 16538, 16524, 16429, 16397, 16286, 16242, 16198, 16167, 16115, 16092, 16064, 15990, 15906, 15744, 15731, 15709, 15705, 15683, 15531, 15510, 15506, 15167, 15157, 15108, 14996, 14772, 14753, 14675, 14518, 14463, 14356, 14015, 14004, 13997, 13861, 13799, 13607, 13562, 13494, 13321, 13282, 13214, 13207, 13186, 13152, 13034, 13013, 12967, 12648];FEASIBLE;54;True;299.97;0.0
77;78_3_32_H.lp.out;[13229, 13195, 13132, 13126, 13107, 12696, 12675, 11714, 11681, 11622, 11616, 11439, 11437, 11426, 11368, 11336, 11317, 11302, 11065, 11008, 10943, 10898, 10720, 10716, 10713, 10679, 10504, 10424, 10391, 10386, 10377, 10241, 10075, 9897, 9877];FEASIBLE;35;True;299.987;0.0
78;79_3_26_H.lp.out;[8128, 8113, 8019, 7954, 7790, 7685, 7666, 7662, 7643, 7628, 7539, 7428, 7374, 7280, 7277, 7230, 7172, 7164, 6956, 6908, 6852, 6831, 6807, 6769, 6737, 6732, 6708, 6655, 6628, 6625, 6606, 6550, 6351, 6303];FEASIBLE;34;True;299.99;0.0
79;80_3_12_H.lp.out;[3960, 3727, 3493, 3476, 3207, 3190, 3179, 3039, 3032, 2992, 2972, 2882, 2837, 2815, 2797, 2729, 2693, 2580, 2454, 2434, 2431];FEASIBLE;21;True;299.998;0.0
80;81_3_39_H.lp.out;[16257, 16138, 16133, 14653, 14444, 14337, 14255, 14227, 14216, 13560, 13559, 13537, 13446, 13273, 13261, 13089, 13053, 12869, 12728, 12677];FEASIBLE;20;True;299.99;0.0
